type,item_id,config,config_ts,value,name
tsmnode,7140,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,MISCAPP01
tsmnode,7140,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,MISCAPP01
tsmnode,7140,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,MISCAPP01
tsmnode,7140,CfgTsmNodeDomain_name,2021-02-12 22:40:56,CORP-DR,MISCAPP01
tsmnode,7140,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeGuid,2021-02-12 22:40:56,10.b1.d2.90.1c.31.11.e1.bf.ad.00.50.56.89.3b.8f,MISCAPP01
tsmnode,7140,CfgTsmNodeHypervisor,2021-02-12 22:40:56,VMware,MISCAPP01
tsmnode,7140,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,MISCAPP01
tsmnode,7140,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,MISCAPP01
tsmnode,7140,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,MISCAPP01
tsmnode,7140,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,Tcp/Ip,MISCAPP01
tsmnode,7140,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,MISCAPP01
tsmnode,7140,CfgTsmNodeMacaddr,2021-02-12 22:40:56,00:50:56:89:3B:8F,MISCAPP01
tsmnode,7140,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,2,MISCAPP01
tsmnode,7140,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,MISCAPP01
tsmnode,7140,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,MISCAPP01
tsmnode,7140,CfgTsmNodeOption_set,2021-02-12 22:40:56,MISCAPP01,MISCAPP01
tsmnode,7140,CfgTsmNodePapi,2021-02-12 22:40:56,NO,MISCAPP01
tsmnode,7140,CfgTsmNodePassexp,2021-02-12 22:40:56,0,MISCAPP01
tsmnode,7140,CfgTsmNodePbrand,2021-02-12 22:40:56,Xeon,MISCAPP01
tsmnode,7140,CfgTsmNodePcount,2021-02-12 22:40:56,1,MISCAPP01
tsmnode,7140,CfgTsmNodePlatform_name,2021-02-12 22:40:56,WinNT,MISCAPP01
tsmnode,7140,CfgTsmNodePmodel,2021-02-12 22:40:56,2.20GHz,MISCAPP01
tsmnode,7140,CfgTsmNodeProxy_agent,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeProxy_target,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodePtype,2021-02-12 22:40:56,1,MISCAPP01
tsmnode,7140,CfgTsmNodePvendor,2021-02-12 22:40:56,Intel,MISCAPP01
tsmnode,7140,CfgTsmNodePwset_time,2021-02-12 22:40:56,1541600102,MISCAPP01
tsmnode,7140,CfgTsmNodeRecover_damaged,2021-02-12 22:40:56,YES,MISCAPP01
tsmnode,7140,CfgTsmNodeReg_admin,2021-02-12 22:40:56,TSMADMIN,MISCAPP01
tsmnode,7140,CfgTsmNodeRegistrationTime,2021-02-12 22:40:56,1470334621,MISCAPP01
tsmnode,7140,CfgTsmNodeRepl_arrule,2021-02-12 22:40:56,DEFAULT,MISCAPP01
tsmnode,7140,CfgTsmNodeRepl_bkrule,2021-02-12 22:40:56,DEFAULT,MISCAPP01
tsmnode,7140,CfgTsmNodeRepl_mode,2021-02-12 22:40:56,SEND,MISCAPP01
tsmnode,7140,CfgTsmNodeRepl_sprule,2021-02-12 22:40:56,DEFAULT,MISCAPP01
tsmnode,7140,CfgTsmNodeRepl_state,2021-02-12 22:40:56,ENABLED,MISCAPP01
tsmnode,7140,CfgTsmNodeReplication_primary_server,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeRole,2021-02-12 22:40:56,SERVER,MISCAPP01
tsmnode,7140,CfgTsmNodeRole_o,2021-02-12 22:40:56,USEREPORTED,MISCAPP01
tsmnode,7140,CfgTsmNodeScanerror,2021-02-12 22:40:56,NO,MISCAPP01
tsmnode,7140,CfgTsmNodeSession_initiation,2021-02-12 22:40:56,ClientOrServer,MISCAPP01
tsmnode,7140,CfgTsmNodeSession_security,2021-02-12 22:40:56,Transitional,MISCAPP01
tsmnode,7140,CfgTsmNodeSplit_large_objects,2021-02-12 22:40:56,Yes,MISCAPP01
tsmnode,7140,CfgTsmNodeSsl_required,2021-02-12 22:40:56,Default,MISCAPP01
tsmnode,7140,CfgTsmNodeTcp_address,2021-02-12 22:40:56,10.100.3.215,MISCAPP01
tsmnode,7140,CfgTsmNodeTcp_name,2021-02-12 22:40:56,MISCAPP01,MISCAPP01
tsmnode,7140,CfgTsmNodeTotalFileSpaces,2021-02-12 22:40:56,2,MISCAPP01
tsmnode,7140,CfgTsmNodeTransport_method,2021-02-12 22:40:56,Unknown,MISCAPP01
tsmnode,7140,CfgTsmNodeTxngroupmax,2021-02-12 22:40:56,0,MISCAPP01
tsmnode,7140,CfgTsmNodeUrl,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeUtilityurl,2021-02-12 22:40:56,"",MISCAPP01
tsmnode,7140,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,MISCAPP01
tsmnode,7143,CfgCollectionInterval,2021-02-12 22:40:56,300,MISCDB2
tsmnode,7143,CfgName,2021-02-12 22:40:56,MISCDB2,MISCDB2
tsmnode,7143,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,MISCDB2
tsmnode,7143,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,MISCDB2
tsmnode,7143,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,MISCDB2
tsmnode,7143,CfgTsmNodeAuto_fs_rename,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7143,CfgTsmNodeBackdelete,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7143,CfgTsmNodeBackup_initiation,2021-02-12 22:40:56,ALL,MISCDB2
tsmnode,7143,CfgTsmNodeClientVersion,2021-02-12 22:40:56,7.1.8.5,MISCDB2
tsmnode,7143,CfgTsmNodeClient_hla,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeClient_lla,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeClient_os_level,2021-02-12 22:40:56,6.03,MISCDB2
tsmnode,7143,CfgTsmNodeClient_os_name,2021-02-12 22:40:56,WIN:Microsoft Windows Server 2012 R2 Datacenter,MISCDB2
tsmnode,7143,CfgTsmNodeClient_products,2021-02-12 22:40:56,BA,MISCDB2
tsmnode,7143,CfgTsmNodeClient_system_architecture,2021-02-12 22:40:56,x64,MISCDB2
tsmnode,7143,CfgTsmNodeClient_target_level,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeClient_target_release,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeClient_target_sublevel,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeClient_target_version,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeCollocgroup_name,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeCompression,2021-02-12 22:40:56,CLIENT,MISCDB2
tsmnode,7143,CfgTsmNodeContact,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,MISCDB2
tsmnode,7143,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,MISCDB2
tsmnode,7143,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,MISCDB2
tsmnode,7143,CfgTsmNodeDomain_name,2021-02-12 22:40:56,CORP-DR,MISCDB2
tsmnode,7143,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeGuid,2021-02-12 22:40:56,e1.3f.92.40.3f.c0.11.e7.ad.24.00.50.56.ac.eb.98,MISCDB2
tsmnode,7143,CfgTsmNodeHypervisor,2021-02-12 22:40:56,VMware,MISCDB2
tsmnode,7143,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,MISCDB2
tsmnode,7143,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,MISCDB2
tsmnode,7143,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7143,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,SSL,MISCDB2
tsmnode,7143,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7143,CfgTsmNodeMacaddr,2021-02-12 22:40:56,00:50:56:AC:EB:98,MISCDB2
tsmnode,7143,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,2,MISCDB2
tsmnode,7143,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,MISCDB2
tsmnode,7143,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,MISCDB2
tsmnode,7143,CfgTsmNodeOption_set,2021-02-12 22:40:56,MISCDB2,MISCDB2
tsmnode,7143,CfgTsmNodePapi,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7143,CfgTsmNodePassexp,2021-02-12 22:40:56,0,MISCDB2
tsmnode,7143,CfgTsmNodePbrand,2021-02-12 22:40:56,Xeon,MISCDB2
tsmnode,7143,CfgTsmNodePcount,2021-02-12 22:40:56,2,MISCDB2
tsmnode,7143,CfgTsmNodePlatform_name,2021-02-12 22:40:56,WinNT,MISCDB2
tsmnode,7143,CfgTsmNodePmodel,2021-02-12 22:40:56,E7-8860V3,MISCDB2
tsmnode,7143,CfgTsmNodeProxy_agent,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeProxy_target,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodePtype,2021-02-12 22:40:56,10,MISCDB2
tsmnode,7143,CfgTsmNodePvendor,2021-02-12 22:40:56,Intel,MISCDB2
tsmnode,7143,CfgTsmNodePwset_time,2021-02-12 22:40:56,1495551728,MISCDB2
tsmnode,7143,CfgTsmNodeRecover_damaged,2021-02-12 22:40:56,YES,MISCDB2
tsmnode,7143,CfgTsmNodeReg_admin,2021-02-12 22:40:56,MDAVIS,MISCDB2
tsmnode,7143,CfgTsmNodeRegistrationTime,2021-02-12 22:40:56,1470334621,MISCDB2
tsmnode,7143,CfgTsmNodeRepl_arrule,2021-02-12 22:40:56,DEFAULT,MISCDB2
tsmnode,7143,CfgTsmNodeRepl_bkrule,2021-02-12 22:40:56,DEFAULT,MISCDB2
tsmnode,7143,CfgTsmNodeRepl_mode,2021-02-12 22:40:56,SEND,MISCDB2
tsmnode,7143,CfgTsmNodeRepl_sprule,2021-02-12 22:40:56,DEFAULT,MISCDB2
tsmnode,7143,CfgTsmNodeRepl_state,2021-02-12 22:40:56,ENABLED,MISCDB2
tsmnode,7143,CfgTsmNodeReplication_primary_server,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeRole,2021-02-12 22:40:56,SERVER,MISCDB2
tsmnode,7143,CfgTsmNodeRole_o,2021-02-12 22:40:56,USEREPORTED,MISCDB2
tsmnode,7143,CfgTsmNodeScanerror,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7143,CfgTsmNodeSession_initiation,2021-02-12 22:40:56,ClientOrServer,MISCDB2
tsmnode,7143,CfgTsmNodeSession_security,2021-02-12 22:40:56,Transitional,MISCDB2
tsmnode,7143,CfgTsmNodeSplit_large_objects,2021-02-12 22:40:56,Yes,MISCDB2
tsmnode,7143,CfgTsmNodeSsl_required,2021-02-12 22:40:56,Default,MISCDB2
tsmnode,7143,CfgTsmNodeTcp_address,2021-02-12 22:40:56,10.100.3.146,MISCDB2
tsmnode,7143,CfgTsmNodeTcp_name,2021-02-12 22:40:56,MISCDB2,MISCDB2
tsmnode,7143,CfgTsmNodeTotalFileSpaces,2021-02-12 22:40:56,6,MISCDB2
tsmnode,7143,CfgTsmNodeTransport_method,2021-02-12 22:40:56,Unknown,MISCDB2
tsmnode,7143,CfgTsmNodeTxngroupmax,2021-02-12 22:40:56,0,MISCDB2
tsmnode,7143,CfgTsmNodeUrl,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeUtilityurl,2021-02-12 22:40:56,"",MISCDB2
tsmnode,7143,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,MISCDB2
tsmnode,7146,CfgCollectionInterval,2021-02-12 22:40:56,300,ODNVE_HARRISBURG
tsmnode,7146,CfgName,2021-02-12 22:40:56,ODNVE_HARRISBURG,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeAuto_fs_rename,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeBackdelete,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeBackup_initiation,2021-02-12 22:40:56,ALL,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_hla,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_lla,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_os_level,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_os_name,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_products,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_system_architecture,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_target_level,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_target_release,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_target_sublevel,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeClient_target_version,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeCollocgroup_name,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeCompression,2021-02-12 22:40:56,CLIENT,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeContact,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeDomain_name,2021-02-12 22:40:56,ODIN-DR,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeGuid,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeHypervisor,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,Tcp/Ip,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeMacaddr,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,20,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeOption_set,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePapi,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePassexp,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePbrand,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePcount,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePlatform_name,2021-02-12 22:40:56,TDP VMware,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePmodel,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeProxy_agent,2021-02-12 22:40:56,"ODNVE_HARRISBURG_DM_01,ODNVE_VMCLI,ODNVE_REMOTE_MP_LNX,ODNVE_REMOTE_MP_WIN,ODNVE_HARRISBURG_DM_02,ODNVE_HARRISBURG_DM_05,ODNVE_HARRISBURG_DM_04,ODNVE_HARRISBURG_DM_03",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeProxy_target,2021-02-12 22:40:56,ODNVE_VCCORPLVSMPD010,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePtype,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePvendor,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodePwset_time,2021-02-12 22:40:56,1592865311,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRecover_damaged,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeReg_admin,2021-02-12 22:40:56,TSMADMIN,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRegistrationTime,2021-02-12 22:40:56,1470334621,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRepl_arrule,2021-02-12 22:40:56,DEFAULT,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRepl_bkrule,2021-02-12 22:40:56,DEFAULT,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRepl_mode,2021-02-12 22:40:56,NONE,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRepl_sprule,2021-02-12 22:40:56,DEFAULT,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRepl_state,2021-02-12 22:40:56,NONE,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeReplication_primary_server,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRole,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeRole_o,2021-02-12 22:40:56,USEREPORTED,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeScanerror,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeSession_initiation,2021-02-12 22:40:56,ClientOrServer,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeSession_security,2021-02-12 22:40:56,Transitional,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeSplit_large_objects,2021-02-12 22:40:56,Yes,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeSsl_required,2021-02-12 22:40:56,Default,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeTcp_address,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeTcp_name,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeTotalFileSpaces,2021-02-12 22:40:56,60,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeTransport_method,2021-02-12 22:40:56,Unknown,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeTxngroupmax,2021-02-12 22:40:56,0,ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeUrl,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeUtilityurl,2021-02-12 22:40:56,"",ODNVE_HARRISBURG
tsmnode,7146,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG
tsmnode,7149,CfgCollectionInterval,2021-02-12 22:40:56,300,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgName,2021-02-12 22:40:56,ODNVE_HARRISBURG_DM_01,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeAuto_fs_rename,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeBackdelete,2021-02-12 22:40:56,YES,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeBackup_initiation,2021-02-12 22:40:56,ALL,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClientVersion,2021-02-12 22:40:56,7.1.6.0,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_hla,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_lla,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_os_level,2021-02-12 22:40:56,2.6.32-642.3.1.el6.,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_os_name,2021-02-12 22:40:56,LNX:Red Hat Enterprise Linux Server release 6.8 (Santiago),ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_products,2021-02-12 22:40:56,"BA,VE",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_system_architecture,2021-02-12 22:40:56,x64,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_target_level,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_target_release,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_target_sublevel,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeClient_target_version,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeCollocgroup_name,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeCompression,2021-02-12 22:40:56,CLIENT,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeContact,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeDomain_name,2021-02-12 22:40:56,ODIN-DR,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeGuid,2021-02-12 22:40:56,b7.d4.c9.3a.62.f2.11.e6.b6.22.00.50.56.ac.a0.22,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeHypervisor,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,Tcp/Ip,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeMacaddr,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,20,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",ODNVE_HARRISBURG_DM_01
tsmnode,7149,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,ODNVE_HARRISBURG_DM_01
